DATA;HORA;CONSUM (Wh)
2017-05-23;5;394
2017-05-23;6;366
2017-05-23;7;1286
2017-05-23;8;1357
2017-05-23;9;1118
2017-05-23;10;444
2017-05-23;11;419
2017-05-23;12;444
2017-05-23;13;1123
2017-05-23;14;1014
2017-05-23;15;491
2017-05-23;16;429
2017-05-23;17;426
2017-05-23;18;459
2017-05-23;19;421
2017-05-23;20;1341
2017-05-23;21;1214
2017-05-23;22;2570
2017-05-23;23;722
;;
2017-05-24;0;807
2017-05-24;1;858
2017-05-24;2;611
2017-05-24;3;386
2017-05-24;4;440
2017-05-24;5;400
2017-05-24;6;385
2017-05-24;7;3204
2017-05-24;8;845
2017-05-24;9;394
2017-05-24;10;421
2017-05-24;11;376
2017-05-24;12;574
2017-05-24;13;497
2017-05-24;14;1232
2017-05-24;15;965
2017-05-24;16;431
2017-05-24;17;404
2017-05-24;18;459
2017-05-24;19;416
2017-05-24;20;1941
2017-05-24;21;1322
2017-05-24;22;742
2017-05-24;23;513
;;
2017-05-25;0;414
2017-05-25;1;466
2017-05-25;2;391
2017-05-25;3;443
2017-05-25;4;391
2017-05-25;5;415
2017-05-25;6;407
2017-05-25;7;428
2017-05-25;8;1276
2017-05-25;9;550
2017-05-25;10;404
2017-05-25;11;436
2017-05-25;12;471
2017-05-25;13;514
2017-05-25;14;547
2017-05-25;15;444
2017-05-25;16;414
2017-05-25;17;421
2017-05-25;18;436
2017-05-25;19;442
2017-05-25;20;1344
2017-05-25;21;1636
2017-05-25;22;562
2017-05-25;23;567
;;
2017-05-26;0;550
2017-05-26;1;369
2017-05-26;2;384
2017-05-26;3;380
2017-05-26;4;386
2017-05-26;5;411
2017-05-26;6;368
2017-05-26;7;497
2017-05-26;8;935
2017-05-26;9;1949
2017-05-26;10;455
2017-05-26;11;844
2017-05-26;12;505
2017-05-26;13;447
2017-05-26;14;1031
2017-05-26;15;656
2017-05-26;16;392
2017-05-26;17;451
2017-05-26;18;442
2017-05-26;19;418
2017-05-26;20;2681
2017-05-26;21;1090
2017-05-26;22;954
2017-05-26;23;397
;;
2017-05-27;0;421
2017-05-27;1;376
2017-05-27;2;384
2017-05-27;3;412
2017-05-27;4;377
2017-05-27;5;399
2017-05-27;6;379
2017-05-27;7;862
2017-05-27;8;1326
2017-05-27;9;804
2017-05-27;10;843
2017-05-27;11;378
2017-05-27;12;1317
2017-05-27;13;1325
2017-05-27;14;522
2017-05-27;15;482
2017-05-27;16;2286
2017-05-27;17;2336
2017-05-27;18;788
2017-05-27;19;483
2017-05-27;20;633
2017-05-27;21;433
2017-05-27;22;431
2017-05-27;23;446
;;
2017-05-28;0;402
2017-05-28;1;536
2017-05-28;2;389
2017-05-28;3;397
2017-05-28;4;425
2017-05-28;5;385
2017-05-28;6;423
2017-05-28;7;409
2017-05-28;8;699
2017-05-28;9;1350
2017-05-28;10;663
2017-05-28;11;1062
2017-05-28;12;704
2017-05-28;13;526
2017-05-28;14;527
2017-05-28;15;461
2017-05-28;16;398
2017-05-28;17;466
2017-05-28;18;446
2017-05-28;19;607
2017-05-28;20;444
2017-05-28;21;1035
2017-05-28;22;1013
2017-05-28;23;1036
;;
2017-05-29;0;424
2017-05-29;1;448
2017-05-29;2;400
2017-05-29;3;402
2017-05-29;4;409
2017-05-29;5;410
2017-05-29;6;434
2017-05-29;7;444
2017-05-29;8;2560
2017-05-29;9;861
2017-05-29;10;404
2017-05-29;11;886
2017-05-29;12;516
2017-05-29;13;470
2017-05-29;14;510
2017-05-29;15;382
2017-05-29;16;451
2017-05-29;17;391
2017-05-29;18;604
2017-05-29;19;474
2017-05-29;20;3048
2017-05-29;21;2063
2017-05-29;22;1001
2017-05-29;23;496
;;
2017-05-30;0;400
2017-05-30;1;461
2017-05-30;2;387
2017-05-30;3;415
2017-05-30;4;409
2017-05-30;5;396
2017-05-30;6;438
2017-05-30;7;443
2017-05-30;8;957
2017-05-30;9;500
2017-05-30;10;439
2017-05-30;11;435
2017-05-30;12;487
2017-05-30;13;1003
2017-05-30;14;472
2017-05-30;15;394
2017-05-30;16;417
2017-05-30;17;357
2017-05-30;18;387
2017-05-30;19;592
2017-05-30;20;1141
2017-05-30;21;1312
2017-05-30;22;1001
2017-05-30;23;422
;;
2017-05-31;0;404
2017-05-31;1;370
2017-05-31;2;416
2017-05-31;3;375
2017-05-31;4;396
2017-05-31;5;385
2017-05-31;6;402
2017-05-31;7;1568
2017-05-31;8;1076
2017-05-31;9;582
2017-05-31;10;403
2017-05-31;11;370
2017-05-31;12;451
2017-05-31;13;450
2017-05-31;14;1822
2017-05-31;15;2606
2017-05-31;16;1117
2017-05-31;17;851
2017-05-31;18;386
2017-05-31;19;438
2017-05-31;20;2221
2017-05-31;21;2873
2017-05-31;22;1742
2017-05-31;23;834
;;
2017-06-01;0;812
2017-06-01;1;680
2017-06-01;2;435
2017-06-01;3;478
2017-06-01;4;452
2017-06-01;5;450
2017-06-01;6;474
2017-06-01;7;1511
2017-06-01;8;668
2017-06-01;9;402
2017-06-01;10;367
2017-06-01;11;344
2017-06-01;12;469
2017-06-01;13;1620
2017-06-01;14;448
2017-06-01;15;406
2017-06-01;16;367
2017-06-01;17;396
2017-06-01;18;408
2017-06-01;19;427
2017-06-01;20;1551
2017-06-01;21;1219
2017-06-01;22;575
2017-06-01;23;426
;;
2017-06-02;0;416
2017-06-02;1;398
2017-06-02;2;383
2017-06-02;3;415
2017-06-02;4;364
2017-06-02;5;418
2017-06-02;6;338
2017-06-02;7;1124
2017-06-02;8;1229
2017-06-02;9;1328
2017-06-02;10;394
2017-06-02;11;396
2017-06-02;12;448
2017-06-02;13;492
2017-06-02;14;440
2017-06-02;15;1501
2017-06-02;16;877
2017-06-02;17;411
2017-06-02;18;1180
2017-06-02;19;1053
2017-06-02;20;2628
2017-06-02;21;1410
2017-06-02;22;1171
2017-06-02;23;491
;;
2017-06-03;0;447
2017-06-03;1;448
2017-06-03;2;429
2017-06-03;3;414
2017-06-03;4;414
2017-06-03;5;402
2017-06-03;6;389
2017-06-03;7;448
2017-06-03;8;864
2017-06-03;9;458
2017-06-03;10;446
2017-06-03;11;419
2017-06-03;12;474
2017-06-03;13;598
2017-06-03;14;518
2017-06-03;15;455
2017-06-03;16;547
2017-06-03;17;522
2017-06-03;18;714
2017-06-03;19;929
2017-06-03;20;1259
2017-06-03;21;1232
2017-06-03;22;931
2017-06-03;23;444
;;
2017-06-04;0;452
2017-06-04;1;458
2017-06-04;2;427
2017-06-04;3;450
2017-06-04;4;408
2017-06-04;5;409
2017-06-04;6;369
2017-06-04;7;371
2017-06-04;8;361
2017-06-04;9;980
2017-06-04;10;2051
2017-06-04;11;773
2017-06-04;12;564
2017-06-04;13;422
2017-06-04;14;411
2017-06-04;15;412
2017-06-04;16;383
2017-06-04;17;438
2017-06-04;18;634
2017-06-04;19;489
2017-06-04;20;559
2017-06-04;21;872
2017-06-04;22;637
2017-06-04;23;534
;;
2017-06-05;0;546
2017-06-05;1;496
2017-06-05;2;519
2017-06-05;3;551
2017-06-05;4;427
2017-06-05;5;438
2017-06-05;6;413
2017-06-05;7;394
2017-06-05;8;1231
2017-06-05;9;873
2017-06-05;10;433
2017-06-05;11;367
2017-06-05;12;1247
2017-06-05;13;2296
2017-06-05;14;1186
2017-06-05;15;533
2017-06-05;16;412
2017-06-05;17;407
2017-06-05;18;403
2017-06-05;19;446
2017-06-05;20;1331
2017-06-05;21;1994
2017-06-05;22;1296
2017-06-05;23;919
;;
2017-06-06;0;515
2017-06-06;1;421
2017-06-06;2;414
2017-06-06;3;395
2017-06-06;4;389
2017-06-06;5;355
2017-06-06;6;383
2017-06-06;7;1323
2017-06-06;8;1184
2017-06-06;9;755
2017-06-06;10;448
2017-06-06;11;371
2017-06-06;12;397
2017-06-06;13;469
2017-06-06;14;430
2017-06-06;15;563
2017-06-06;16;547
2017-06-06;17;430
2017-06-06;18;635
2017-06-06;19;1862
2017-06-06;20;1299
2017-06-06;21;1073
2017-06-06;22;2307
2017-06-06;23;698
;;
2017-06-07;0;546
2017-06-07;1;372
2017-06-07;2;422
2017-06-07;3;371
2017-06-07;4;420
2017-06-07;5;400
2017-06-07;6;403
2017-06-07;7;1114
2017-06-07;8;2023
2017-06-07;9;433
2017-06-07;10;425
2017-06-07;11;404
2017-06-07;12;407
2017-06-07;13;396
2017-06-07;14;1021
2017-06-07;15;937
2017-06-07;16;418
2017-06-07;17;450
2017-06-07;18;388
2017-06-07;19;512
2017-06-07;20;667
2017-06-07;21;1474
2017-06-07;22;1029
2017-06-07;23;913
;;
2017-06-08;0;525
2017-06-08;1;447
2017-06-08;2;370
2017-06-08;3;384
2017-06-08;4;338
2017-06-08;5;412
2017-06-08;6;353
2017-06-08;7;945
2017-06-08;8;996
2017-06-08;9;493
2017-06-08;10;450
2017-06-08;11;409
2017-06-08;12;438
2017-06-08;13;461
2017-06-08;14;1732
2017-06-08;15;952
2017-06-08;16;440
2017-06-08;17;404
2017-06-08;18;1386
2017-06-08;19;1427
2017-06-08;20;1227
2017-06-08;21;2155
2017-06-08;22;1967
2017-06-08;23;437
;;
2017-06-09;0;460
2017-06-09;1;447
2017-06-09;2;444
2017-06-09;3;455
2017-06-09;4;421
2017-06-09;5;454
2017-06-09;6;426
2017-06-09;7;1136
2017-06-09;8;981
2017-06-09;9;441
2017-06-09;10;420
2017-06-09;11;466
2017-06-09;12;410
2017-06-09;13;483
2017-06-09;14;437
2017-06-09;15;595
2017-06-09;16;486
2017-06-09;17;509
2017-06-09;18;475
2017-06-09;19;497
2017-06-09;20;635
2017-06-09;21;524
2017-06-09;22;524
2017-06-09;23;506
;;
2017-06-10;0;502
2017-06-10;1;476
2017-06-10;2;421
2017-06-10;3;387
2017-06-10;4;380
2017-06-10;5;419
2017-06-10;6;372
2017-06-10;7;400
2017-06-10;8;884
2017-06-10;9;498
2017-06-10;10;432
2017-06-10;11;1111
2017-06-10;12;2718
2017-06-10;13;1394
2017-06-10;14;3072
2017-06-10;15;1554
2017-06-10;16;438
2017-06-10;17;733
2017-06-10;18;644
2017-06-10;19;640
2017-06-10;20;458
2017-06-10;21;459
2017-06-10;22;417
2017-06-10;23;412
;;
2017-06-11;0;452
2017-06-11;1;430
2017-06-11;2;436
2017-06-11;3;444
2017-06-11;4;382
2017-06-11;5;414
2017-06-11;6;411
2017-06-11;7;391
2017-06-11;8;449
2017-06-11;9;1412
2017-06-11;10;1456
2017-06-11;11;1751
2017-06-11;12;1332
2017-06-11;13;1915
2017-06-11;14;1541
2017-06-11;15;693
2017-06-11;16;1026
2017-06-11;17;926
2017-06-11;18;643
2017-06-11;19;964
2017-06-11;20;930
2017-06-11;21;487
2017-06-11;22;520
2017-06-11;23;428
;;
2017-06-12;0;455
2017-06-12;1;592
2017-06-12;2;386
2017-06-12;3;444
2017-06-12;4;349
2017-06-12;5;401
2017-06-12;6;398
2017-06-12;7;376
2017-06-12;8;405
2017-06-12;9;634
2017-06-12;10;2073
2017-06-12;11;3520
2017-06-12;12;1629
2017-06-12;13;1323
2017-06-12;14;931
2017-06-12;15;857
2017-06-12;16;436
2017-06-12;17;599
2017-06-12;18;985
2017-06-12;19;794
2017-06-12;20;1087
2017-06-12;21;742
2017-06-12;22;877
2017-06-12;23;493
;;
2017-06-13;0;428
2017-06-13;1;430
2017-06-13;2;440
2017-06-13;3;385
2017-06-13;4;469
2017-06-13;5;396
2017-06-13;6;422
2017-06-13;7;486
2017-06-13;8;401
2017-06-13;9;1209
2017-06-13;10;744
2017-06-13;11;865
2017-06-13;12;820
2017-06-13;13;1658
2017-06-13;14;429
2017-06-13;15;464
2017-06-13;16;545
2017-06-13;17;1241
2017-06-13;18;960
2017-06-13;19;1380
2017-06-13;20;1307
2017-06-13;21;750
2017-06-13;22;897
2017-06-13;23;521
;;
2017-06-14;0;446
2017-06-14;1;504
2017-06-14;2;454
2017-06-14;3;467
2017-06-14;4;458
2017-06-14;5;414
2017-06-14;6;432
2017-06-14;7;1133
2017-06-14;8;896
2017-06-14;9;426
2017-06-14;10;404
2017-06-14;11;454
2017-06-14;12;486
2017-06-14;13;938
2017-06-14;14;1614
2017-06-14;15;585
2017-06-14;16;803
2017-06-14;17;484
2017-06-14;18;623
2017-06-14;19;781
2017-06-14;20;1579
2017-06-14;21;1207
2017-06-14;22;727
2017-06-14;23;499
;;
2017-06-15;0;431
2017-06-15;1;457
2017-06-15;2;416
2017-06-15;3;424
2017-06-15;4;453
2017-06-15;5;425
2017-06-15;6;413
2017-06-15;7;887
2017-06-15;8;1035
2017-06-15;9;657
2017-06-15;10;410
2017-06-15;11;433
2017-06-15;12;407
2017-06-15;13;505
2017-06-15;14;616
2017-06-15;15;451
2017-06-15;16;425
2017-06-15;17;546
2017-06-15;18;530
2017-06-15;19;582
2017-06-15;20;513
2017-06-15;21;734
2017-06-15;22;3522
2017-06-15;23;492
;;
2017-06-16;0;425
2017-06-16;1;445
2017-06-16;2;410
2017-06-16;3;792
2017-06-16;4;1130
2017-06-16;5;899
2017-06-16;6;441
2017-06-16;7;509
2017-06-16;8;1011
2017-06-16;9;752
2017-06-16;10;450
2017-06-16;11;482
2017-06-16;12;454
2017-06-16;13;656
2017-06-16;14;1615
2017-06-16;15;539
2017-06-16;16;423
2017-06-16;17;509
2017-06-16;18;473
2017-06-16;19;1095
2017-06-16;20;952
2017-06-16;21;1029
2017-06-16;22;782
2017-06-16;23;772
;;
2017-06-17;0;699
2017-06-17;1;490
2017-06-17;2;448
2017-06-17;3;452
2017-06-17;4;434
2017-06-17;5;441
2017-06-17;6;430
2017-06-17;7;1393
2017-06-17;8;1925
2017-06-17;9;1295
2017-06-17;10;406
2017-06-17;11;455
2017-06-17;12;438
2017-06-17;13;952
2017-06-17;14;1767
2017-06-17;15;975
2017-06-17;16;457
2017-06-17;17;1518
2017-06-17;18;1641
2017-06-17;19;1660
2017-06-17;20;603
2017-06-17;21;515
2017-06-17;22;1293
2017-06-17;23;562
;;
2017-06-18;0;485
2017-06-18;1;463
2017-06-18;2;458
2017-06-18;3;416
2017-06-18;4;448
2017-06-18;5;394
2017-06-18;6;449
2017-06-18;7;408
2017-06-18;8;461
2017-06-18;9;558
2017-06-18;10;1777
2017-06-18;11;1034
2017-06-18;12;2014
2017-06-18;13;3334
2017-06-18;14;1838
2017-06-18;15;1038
2017-06-18;16;1268
2017-06-18;17;581
2017-06-18;18;568
2017-06-18;19;574
2017-06-18;20;776
2017-06-18;21;642
2017-06-18;22;453
2017-06-18;23;503
;;
2017-06-19;0;497
2017-06-19;1;434
2017-06-19;2;461
2017-06-19;3;408
2017-06-19;4;422
2017-06-19;5;0
2017-06-19;6;0
2017-06-19;7;0
2017-06-19;8;0
2017-06-19;9;0
2017-06-19;10;0
2017-06-19;11;0
2017-06-19;12;0
2017-06-19;13;0
2017-06-19;14;0
2017-06-19;15;0
2017-06-19;16;0
2017-06-19;17;0
2017-06-19;18;0
2017-06-19;19;0
2017-06-19;20;0
2017-06-19;21;0
2017-06-19;22;0
2017-06-19;23;0
;;
2017-06-20;0;0
2017-06-20;1;0
2017-06-20;2;0
2017-06-20;3;0
2017-06-20;4;0
2017-06-20;5;436
2017-06-20;6;395
2017-06-20;7;487
2017-06-20;8;1606
2017-06-20;9;889
2017-06-20;10;430
2017-06-20;11;895
2017-06-20;12;804
2017-06-20;13;1222
2017-06-20;14;583
2017-06-20;15;507
2017-06-20;16;498
2017-06-20;17;496
2017-06-20;18;470
2017-06-20;19;1136
2017-06-20;20;1749
2017-06-20;21;1110
2017-06-20;22;1033
2017-06-20;23;499
;;
2017-06-21;0;479
2017-06-21;1;446
2017-06-21;2;437
2017-06-21;3;442
2017-06-21;4;446
2017-06-21;5;445
2017-06-21;6;413
2017-06-21;7;1377
2017-06-21;8;1628
2017-06-21;9;891
2017-06-21;10;844
2017-06-21;11;413
2017-06-21;12;498
2017-06-21;13;1548
2017-06-21;14;1493
2017-06-21;15;431
2017-06-21;16;444
2017-06-21;17;447
2017-06-21;18;440
2017-06-21;19;568
2017-06-21;20;2075
2017-06-21;21;616
2017-06-21;22;425
2017-06-21;23;587
;;
2017-06-22;0;408
2017-06-22;1;435
2017-06-22;2;419
2017-06-22;3;424
2017-06-22;4;439
2017-06-22;5;414
2017-06-22;6;418
2017-06-22;7;815
2017-06-22;8;2455
2017-06-22;9;979
2017-06-22;10;444
2017-06-22;11;447
2017-06-22;12;442
2017-06-22;13;1028
2017-06-22;14;833
2017-06-22;15;865
2017-06-22;16;696
2017-06-22;17;481
2017-06-22;18;460
2017-06-22;19;1261
2017-06-22;20;1972
2017-06-22;21;1074
2017-06-22;22;916
2017-06-22;23;505
;;
2017-06-23;0;465
2017-06-23;1;430
2017-06-23;2;472
2017-06-23;3;438
2017-06-23;4;410
2017-06-23;5;466
2017-06-23;6;440
2017-06-23;7;603
2017-06-23;8;2166
2017-06-23;9;740
2017-06-23;10;529
2017-06-23;11;464
2017-06-23;12;460
2017-06-23;13;966
2017-06-23;14;1659
2017-06-23;15;583
2017-06-23;16;439
2017-06-23;17;460
2017-06-23;18;449
2017-06-23;19;492
2017-06-23;20;588
2017-06-23;21;1596
2017-06-23;22;570
2017-06-23;23;522
;;
2017-06-24;0;482
2017-06-24;1;605
2017-06-24;2;552
2017-06-24;3;414
2017-06-24;4;444
2017-06-24;5;451
2017-06-24;6;431
2017-06-24;7;968
2017-06-24;8;446
2017-06-24;9;475
2017-06-24;10;442
2017-06-24;11;505
2017-06-24;12;452
2017-06-24;13;1084
2017-06-24;14;2135
2017-06-24;15;1117
2017-06-24;16;1625
2017-06-24;17;1200
2017-06-24;18;1157
2017-06-24;19;889
2017-06-24;20;1171
2017-06-24;21;1237
2017-06-24;22;1073
2017-06-24;23;1013
;;
2017-06-25;0;1284
2017-06-25;1;707
2017-06-25;2;472
2017-06-25;3;423
2017-06-25;4;475
2017-06-25;5;479
2017-06-25;6;483
2017-06-25;7;496
2017-06-25;8;491
2017-06-25;9;1661
2017-06-25;10;1472
2017-06-25;11;1498
2017-06-25;12;951
2017-06-25;13;883
2017-06-25;14;857
2017-06-25;15;415
2017-06-25;16;483
2017-06-25;17;429
2017-06-25;18;593
2017-06-25;19;783
2017-06-25;20;758
2017-06-25;21;676
2017-06-25;22;655
2017-06-25;23;647
;;
2017-06-26;0;680
2017-06-26;1;472
2017-06-26;2;460
2017-06-26;3;453
2017-06-26;4;420
2017-06-26;5;463
2017-06-26;6;416
2017-06-26;7;393
2017-06-26;8;462
2017-06-26;9;503
2017-06-26;10;517
2017-06-26;11;1226
2017-06-26;12;1506
2017-06-26;13;832
2017-06-26;14;413
2017-06-26;15;422
2017-06-26;16;411
2017-06-26;17;421
2017-06-26;18;498
2017-06-26;19;1254
2017-06-26;20;1290
2017-06-26;21;556
2017-06-26;22;588
2017-06-26;23;460
;;
2017-06-27;0;519
2017-06-27;1;451
2017-06-27;2;417
2017-06-27;3;422
2017-06-27;4;445
2017-06-27;5;384
2017-06-27;6;518
2017-06-27;7;589
2017-06-27;8;1201
2017-06-27;9;726
2017-06-27;10;388
2017-06-27;11;427
2017-06-27;12;444
2017-06-27;13;1582
2017-06-27;14;627
2017-06-27;15;487
2017-06-27;16;457
2017-06-27;17;382
2017-06-27;18;471
2017-06-27;19;596
2017-06-27;20;2075
2017-06-27;21;1449
2017-06-27;22;1315
2017-06-27;23;1052
;;
2017-06-28;0;684
2017-06-28;1;439
2017-06-28;2;433
2017-06-28;3;450
2017-06-28;4;412
2017-06-28;5;445
2017-06-28;6;395
2017-06-28;7;649
2017-06-28;8;1655
2017-06-28;9;1344
2017-06-28;10;451
2017-06-28;11;403
2017-06-28;12;504
2017-06-28;13;651
2017-06-28;14;1373
2017-06-28;15;626
2017-06-28;16;453
2017-06-28;17;481
2017-06-28;18;489
2017-06-28;19;577
2017-06-28;20;1717
2017-06-28;21;1028
2017-06-28;22;1178
2017-06-28;23;520
;;
2017-06-29;0;470
2017-06-29;1;453
2017-06-29;2;474
2017-06-29;3;444
2017-06-29;4;477
2017-06-29;5;456
2017-06-29;6;426
2017-06-29;7;458
2017-06-29;8;1011
2017-06-29;9;967
2017-06-29;10;562
2017-06-29;11;492
2017-06-29;12;462
2017-06-29;13;931
2017-06-29;14;992
2017-06-29;15;519
2017-06-29;16;474
2017-06-29;17;429
2017-06-29;18;486
2017-06-29;19;485
2017-06-29;20;1493
2017-06-29;21;1405
2017-06-29;22;955
2017-06-29;23;483
;;
2017-06-30;0;429
2017-06-30;1;368
2017-06-30;2;332
2017-06-30;3;456
2017-06-30;4;364
2017-06-30;5;408
2017-06-30;6;418
2017-06-30;7;447
2017-06-30;8;441
2017-06-30;9;1022
2017-06-30;10;411
2017-06-30;11;378
2017-06-30;12;493
2017-06-30;13;477
2017-06-30;14;714
2017-06-30;15;405
2017-06-30;16;410
2017-06-30;17;417
2017-06-30;18;421
2017-06-30;19;425
2017-06-30;20;699
2017-06-30;21;965
2017-06-30;22;1014
2017-06-30;23;504
;;
2017-07-01;0;437
2017-07-01;1;417
2017-07-01;2;402
2017-07-01;3;401
2017-07-01;4;408
2017-07-01;5;392
2017-07-01;6;402
2017-07-01;7;435
2017-07-01;8;379
2017-07-01;9;429
2017-07-01;10;410
2017-07-01;11;378
2017-07-01;12;416
2017-07-01;13;493
2017-07-01;14;443
2017-07-01;15;397
2017-07-01;16;407
2017-07-01;17;365
2017-07-01;18;552
2017-07-01;19;493
2017-07-01;20;1374
2017-07-01;21;1401
2017-07-01;22;690
2017-07-01;23;410
;;
2017-07-02;0;415
2017-07-02;1;433
2017-07-02;2;409
2017-07-02;3;394
2017-07-02;4;399
2017-07-02;5;381
2017-07-02;6;387
2017-07-02;7;1506
2017-07-02;8;792
2017-07-02;9;700
2017-07-02;10;748
2017-07-02;11;515
2017-07-02;12;488
2017-07-02;13;758
2017-07-02;14;768
2017-07-02;15;707
2017-07-02;16;1367
2017-07-02;17;730
2017-07-02;18;510
2017-07-02;19;615
2017-07-02;20;1015
2017-07-02;21;928
2017-07-02;22;861
2017-07-02;23;2472
;;
2017-07-03;0;959
2017-07-03;1;832
2017-07-03;2;808
2017-07-03;3;511
2017-07-03;4;359
2017-07-03;5;399
2017-07-03;6;365
2017-07-03;7;395
2017-07-03;8;372
2017-07-03;9;468
2017-07-03;10;1091
2017-07-03;11;822
2017-07-03;12;698
2017-07-03;13;2072
2017-07-03;14;705
2017-07-03;15;819
2017-07-03;16;875
2017-07-03;17;439
2017-07-03;18;391
2017-07-03;19;517
2017-07-03;20;511
2017-07-03;21;480
2017-07-03;22;1256
2017-07-03;23;504
;;
2017-07-04;0;441
2017-07-04;1;404
2017-07-04;2;410
2017-07-04;3;380
2017-07-04;4;430
2017-07-04;5;365
2017-07-04;6;473
2017-07-04;7;540
2017-07-04;8;1311
2017-07-04;9;2055
2017-07-04;10;568
2017-07-04;11;666
2017-07-04;12;2196
2017-07-04;13;1786
2017-07-04;14;923
2017-07-04;15;460
2017-07-04;16;438
2017-07-04;17;446
2017-07-04;18;432
2017-07-04;19;453
2017-07-04;20;1084
2017-07-04;21;1888
2017-07-04;22;1603
2017-07-04;23;745
;;
2017-07-05;0;508
2017-07-05;1;465
2017-07-05;2;449
2017-07-05;3;483
2017-07-05;4;450
2017-07-05;5;439
2017-07-05;6;475
2017-07-05;7;850
2017-07-05;8;640
2017-07-05;9;429
2017-07-05;10;459
2017-07-05;11;425
2017-07-05;12;419
2017-07-05;13;473
2017-07-05;14;431
2017-07-05;15;411
2017-07-05;16;465
2017-07-05;17;421
2017-07-05;18;436
2017-07-05;19;690
2017-07-05;20;2789
2017-07-05;21;2248
2017-07-05;22;1736
2017-07-05;23;1174
;;
2017-07-06;0;633
2017-07-06;1;498
2017-07-06;2;425
2017-07-06;3;464
2017-07-06;4;382
2017-07-06;5;436
2017-07-06;6;351
2017-07-06;7;616
2017-07-06;8;622
2017-07-06;9;455
2017-07-06;10;418
2017-07-06;11;422
2017-07-06;12;464
2017-07-06;13;449
2017-07-06;14;431
2017-07-06;15;757
2017-07-06;16;1182
2017-07-06;17;402
2017-07-06;18;925
2017-07-06;19;443
2017-07-06;20;1876
2017-07-06;21;1659
2017-07-06;22;1171
2017-07-06;23;431
;;
2017-07-07;0;459
2017-07-07;1;419
2017-07-07;2;451
2017-07-07;3;414
2017-07-07;4;429
2017-07-07;5;427
2017-07-07;6;387
2017-07-07;7;983
2017-07-07;8;472
2017-07-07;9;496
2017-07-07;10;416
2017-07-07;11;506
2017-07-07;12;456
2017-07-07;13;719
2017-07-07;14;854
2017-07-07;15;924
2017-07-07;16;521
2017-07-07;17;552
2017-07-07;18;412
2017-07-07;19;1318
2017-07-07;20;2204
2017-07-07;21;2706
2017-07-07;22;1265
2017-07-07;23;650
;;
2017-07-08;0;469
2017-07-08;1;476
2017-07-08;2;459
2017-07-08;3;441
2017-07-08;4;469
2017-07-08;5;422
2017-07-08;6;505
2017-07-08;7;526
2017-07-08;8;488
2017-07-08;9;440
2017-07-08;10;460
2017-07-08;11;396
2017-07-08;12;510
2017-07-08;13;511
2017-07-08;14;489
2017-07-08;15;393
2017-07-08;16;459
2017-07-08;17;404
2017-07-08;18;441
2017-07-08;19;435
2017-07-08;20;737
2017-07-08;21;608
2017-07-08;22;466
2017-07-08;23;656
;;
2017-07-09;0;459
2017-07-09;1;463
2017-07-09;2;470
2017-07-09;3;433
2017-07-09;4;443
2017-07-09;5;438
2017-07-09;6;447
2017-07-09;7;454
2017-07-09;8;693
2017-07-09;9;732
2017-07-09;10;577
2017-07-09;11;548
2017-07-09;12;643
2017-07-09;13;1222
2017-07-09;14;930
2017-07-09;15;936
2017-07-09;16;504
2017-07-09;17;608
2017-07-09;18;522
2017-07-09;19;473
2017-07-09;20;711
2017-07-09;21;696
2017-07-09;22;757
2017-07-09;23;710
;;
2017-07-10;0;922
2017-07-10;1;489
2017-07-10;2;441
2017-07-10;3;468
2017-07-10;4;455
2017-07-10;5;415
2017-07-10;6;434
2017-07-10;7;406
2017-07-10;8;427
2017-07-10;9;495
2017-07-10;10;1337
2017-07-10;11;1162
2017-07-10;12;2178
2017-07-10;13;1044
2017-07-10;14;421
2017-07-10;15;447
2017-07-10;16;471
2017-07-10;17;392
2017-07-10;18;507
2017-07-10;19;1884
2017-07-10;20;806
2017-07-10;21;573
2017-07-10;22;486
2017-07-10;23;427
;;
2017-07-11;0;451
2017-07-11;1;437
2017-07-11;2;427
2017-07-11;3;415
2017-07-11;4;429
2017-07-11;5;445
2017-07-11;6;462
2017-07-11;7;755
2017-07-11;8;808
2017-07-11;9;1915
2017-07-11;10;932
2017-07-11;11;1536
2017-07-11;12;932
2017-07-11;13;587
2017-07-11;14;529
2017-07-11;15;492
2017-07-11;16;432
2017-07-11;17;469
2017-07-11;18;415
2017-07-11;19;460
2017-07-11;20;1788
2017-07-11;21;1251
2017-07-11;22;756
2017-07-11;23;493
;;
2017-07-12;0;463
2017-07-12;1;464
2017-07-12;2;435
2017-07-12;3;466
2017-07-12;4;466
2017-07-12;5;422
2017-07-12;6;693
2017-07-12;7;807
2017-07-12;8;1942
2017-07-12;9;577
2017-07-12;10;404
2017-07-12;11;474
2017-07-12;12;481
2017-07-12;13;872
2017-07-12;14;1355
2017-07-12;15;1701
2017-07-12;16;569
2017-07-12;17;823
2017-07-12;18;500
2017-07-12;19;1002
2017-07-12;20;3064
2017-07-12;21;2192
2017-07-12;22;2728
2017-07-12;23;1443
;;
2017-07-13;0;472
2017-07-13;1;493
2017-07-13;2;441
2017-07-13;3;443
2017-07-13;4;534
2017-07-13;5;434
2017-07-13;6;481
2017-07-13;7;562
2017-07-13;8;2046
2017-07-13;9;660
2017-07-13;10;393
2017-07-13;11;463
2017-07-13;12;460
2017-07-13;13;1057
2017-07-13;14;1055
2017-07-13;15;577
